   0.500000 -0.288667  0.288684  0.500000  0.000000  0.000000  0.333333
   0.500000 -0.288667  0.288684  0.500000  1.000000  0.000000  0.333333
   0.500000 -0.288667  0.288684  0.500000  0.500000  0.866000  0.333333
