  -0.500000  0.000000  0.000000 -0.500000  0.500000  0.863000  0.166667
  -0.500000  0.000000  0.000000 -0.500000  1.250000  1.300000  0.166667
  -0.500000  0.000000  0.000000 -0.500000  0.500000  1.730000  0.166667
  -0.250000  0.000000  0.000000 -0.250000  0.750000  0.866000  0.166667
  -0.250000  0.000000  0.000000 -0.250000  0.750000  1.300000  0.166667
  -0.250000  0.000000  0.000000 -0.250000  0.375000  1.080000  0.166665


