   0.160034  0.251165  0.001541  0.477784  0.025524  0.401524  0.083333
  -0.137498  0.264176 -0.413003  0.240227 -0.334968  0.222866  0.083333
  -0.297532  0.013011 -0.414544 -0.237558 -0.360492 -0.178658  0.083333
  -0.160034 -0.251165 -0.001541 -0.477784 -0.025524 -0.401524  0.083333
   0.137498 -0.264176  0.413003 -0.240227  0.334968 -0.222866  0.083333
   0.297532 -0.013011  0.414544  0.237558  0.360492  0.178658  0.083333
   0.160034 -0.251165  0.001541 -0.477784  0.025524 -0.401524  0.083333
   0.297532  0.013011  0.414544 -0.237558  0.360492 -0.178658  0.083333
   0.137498  0.264176  0.413003  0.240227  0.334968  0.222866  0.083333
  -0.160034  0.251165 -0.001541  0.477784 -0.025524  0.401524  0.083333
  -0.297532 -0.013011 -0.414544  0.237558 -0.360492  0.178658  0.083333
  -0.137498 -0.264176 -0.413003 -0.240227 -0.334968 -0.222866  0.083333
