0.555  0.000  0.000  0.555   0.000  0.000   0.20
0.550  0.000  0.000  0.550   0.000  0.185   0.30
0.353 -0.295  0.281  0.336   0.068  0.112   0.25
0.353  0.295 -0.281  0.336  -0.068  0.112   0.25
